id,price_000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,apt,floor,age_0_10,age_10_20,age_20_more,num_room,num_bath,num_garage,area_m2,ses,pop_dens,pcnt_indu,pcnt_com,pcnt_insti,pcnt_vacant,pcn_green,homicides,house,ses_bin,lnprice,price_hi
504733,52000,1,0,0,0,0,0,1,1,0,1,0,2,2,0,76,4,413.56,0,0,5.66,0,0.02,46,0,0,10.859,0
504734,52000,1,0,0,0,0,0,1,1,0,1,0,2,2,0,76,4,418.89,0,0,4.39,0,0.02,46,0,0,10.859,0
504735,52000,0,0,0,1,0,0,1,5,0,1,0,2,2,1,77,3,368,0,0.14,0.01,0,0.5,46,0,0,10.859,0
504744,52000,0,0,1,0,0,0,1,3,0,0,1,2,1,0,80,4,220.06,0,0,21.3,0,0.61,46,0,0,10.859,0
504745,52000,0,0,0,1,0,0,1,4,0,0,1,2,2,0,82,4,296.54,0,0,17.02,0,0.41,46,0,0,10.859,0
504757,52000,0,0,0,1,0,0,1,2,1,0,0,2,3,0,127,4,890.75,0,13.72,4,0,1.07,46,0,0,10.859,0
504785,52500,0,0,0,0,1,0,1,2,1,0,0,1,1,1,50,4,538.39,0,0,0.1,1.01,0,46,0,0,10.86857,0
504786,52500,0,0,0,0,1,0,1,2,1,0,0,1,1,1,50,4,541.18,0,0,0.05,1.04,0,46,0,0,10.86857,0
504843,53000,1,0,0,0,0,0,1,1,1,0,0,1,1,1,54,4,443.24,0,0,0,1.94,0,46,0,0,10.87805,0
504859,53000,1,0,0,0,0,0,1,2,0,1,0,2,2,1,60,5,512.88,0,0,2.92,1.03,0.03,46,0,1,10.87805,0
504929,53360,0,0,0,0,1,0,1,3,0,1,0,2,4,0,80,3,300.57,0,3.67,0.45,0,0.12,46,0,0,10.88482,0
504930,53360,0,0,0,0,1,0,1,3,0,0,1,2,5,0,80,3,300.76,0,3.68,0.59,0,0.12,46,0,0,10.88482,0
504965,54000,0,0,0,0,1,0,1,2,0,1,0,2,2,0,60,3,531.9,0,0,0,0.89,0,46,0,0,10.89674,0
504966,54000,1,0,0,0,0,0,1,3,0,0,0,2,2,1,60,6,453.5,0,0,1.44,0.21,0.13,46,0,1,10.89674,0
505065,55000,0,0,0,1,0,0,1,2,1,0,0,1,1,1,38,3,459.3,0,0,0.42,0.16,0.13,46,0,0,10.91509,0
505071,55000,0,0,0,0,0,1,1,3,1,0,0,2,2,1,41,4,308.56,0,0,29.44,0,0,55.32,0,0,10.91509,0
505082,55000,0,0,0,1,0,0,1,9,1,0,0,2,2,1,45,4,300.18,0,0,31.49,0,0,56.61,0,0,10.91509,0
505127,55000,0,0,0,0,1,0,1,4,0,1,0,2,1,1,53,3,218.85,0,10.36,18.1,0,0.48,46,0,0,10.91509,0
505136,55000,1,0,0,0,0,0,1,5,1,0,0,2,2,1,55,4,548.82,0,9.1,8.59,0,0.92,46,0,0,10.91509,0
505137,55000,1,0,0,0,0,0,1,5,1,0,0,2,2,1,55,4,550.57,0,9.06,8.55,0,0.93,46,0,0,10.91509,0
505145,55000,0,0,0,0,1,0,1,3,0,1,0,1,2,1,56,3,372.45,0,5.85,16.99,0,0.1,46,0,0,10.91509,0
505148,55000,0,1,0,0,0,0,1,2,1,0,0,2,2,0,57,3,535.54,0,0,1.13,1.11,0.01,46,0,0,10.91509,0
505171,55000,0,1,0,0,0,0,1,6,0,1,0,2,1,0,59,4,450.07,0,1.53,1.04,1.59,0.24,46,0,0,10.91509,0
505180,55000,1,0,0,0,0,0,1,2,1,0,0,2,3,1,60,4,171.4,0,0,0,0.41,0,46,0,0,10.91509,0
505195,55000,1,0,0,0,0,0,1,7,1,0,0,2,2,1,60,4,526.94,0,0,1.56,1.05,0.02,46,0,0,10.91509,0
505216,55000,0,0,1,0,0,0,1,4,1,0,0,1,2,2,62,3,389.01,0,6.82,18,0,0.12,46,0,0,10.91509,0
505220,55000,0,0,0,0,0,1,1,9,0,0,1,1,2,0,62,4,207.5,0,0,53.5,0,0.46,46,0,0,10.91509,0
505236,55000,1,0,0,0,0,0,1,3,0,0,1,2,2,1,63,3,257.97,0,0,21.52,0,0.34,46,0,0,10.91509,0
505237,55000,0,0,0,0,1,0,1,3,0,0,1,2,2,1,63,4,394.98,0,6.94,17.77,0,0.13,46,0,0,10.91509,0
505278,55000,0,1,0,0,0,0,1,6,1,0,0,2,2,0,65,4,240.87,0,0,24.85,0,0.32,46,0,0,10.91509,0
505282,55000,1,0,0,0,0,0,1,2,0,0,1,2,1,0,66,4,178.79,0,0,0,0.49,0,46,0,0,10.91509,0
505303,55000,0,0,0,1,0,0,1,3,0,1,0,2,1,1,69,3,536.19,0,0,1.22,1.13,0.01,46,0,0,10.91509,0
505307,55000,0,0,0,1,0,0,1,1,1,0,0,2,1,2,70,3,536.19,0,0,1.22,1.13,0.01,46,0,0,10.91509,0
505309,55000,0,0,0,0,1,0,1,3,0,1,0,3,2,0,70,3,541.19,0,2.64,0.85,0,0.92,46,0,0,10.91509,0
505318,55000,0,1,0,0,0,0,1,5,0,1,0,2,1,0,70,4,427.79,0,2.54,1.65,0.91,0.39,46,0,0,10.91509,0
505340,55000,0,0,0,0,1,0,1,3,0,1,0,2,2,0,74,3,931.78,0,10.09,6.75,0.11,1.59,46,0,0,10.91509,0
505360,55000,1,0,0,0,0,0,1,1,0,1,0,2,2,0,81,4,296.05,0,0,17.05,0,0.41,46,0,0,10.91509,0
505361,55000,1,0,0,0,0,0,1,2,0,1,0,2,1,0,81,4,296.05,0,0,17.05,0,0.41,46,0,0,10.91509,0
505368,55000,0,0,0,0,1,0,1,2,0,1,0,3,2,0,83,3,340.5,0,0,2.04,0,0.71,46,0,0,10.91509,0
505370,55000,0,0,0,1,0,0,1,4,0,1,0,3,1,0,83,4,283.66,0,0,17.73,0,0.44,46,0,0,10.91509,0
505389,55000,0,0,0,1,0,0,1,5,0,1,0,3,2,0,100,3,348.21,0,2.37,2.92,0,0.26,46,0,0,10.91509,0
505391,55000,0,0,1,0,0,0,1,3,0,0,1,2,1,1,101,3,88.92,0,42.02,3.52,0,0.76,46,0,0,10.91509,0
505413,55000,0,0,1,0,0,0,1,3,0,0,1,3,2,0,120,3,381.4,0,0,1.41,0,0.66,46,0,0,10.91509,0
505480,56000,0,0,0,1,0,0,1,4,0,0,0,1,1,0,41,3,343.83,0,0,1.38,0,0.72,46,0,0,10.93311,0
505487,56000,0,0,0,1,0,0,1,2,0,0,0,1,1,1,44,3,343.83,0,0,1.38,0,0.72,46,0,0,10.93311,0
505488,56000,0,0,0,1,0,0,1,7,1,0,0,1,1,1,46,4,300.23,0,0,13.98,0,0.4,46,0,0,10.93311,0
505510,56000,0,0,1,0,0,0,1,4,0,1,0,1,2,1,62,3,389.01,0,6.82,18,0,0.12,46,0,0,10.93311,0
505515,56000,0,0,0,0,1,0,1,3,0,1,0,2,1,1,63,4,419.69,0,0,3.87,0,0.05,46,0,0,10.93311,0
505533,56000,0,0,0,1,0,0,1,2,1,0,0,2,1,1,78,4,734.32,0,11.09,2.19,0,0.76,46,0,0,10.93311,0
505535,56000,1,0,0,0,0,0,1,13,1,0,0,3,2,0,78,4,688.24,0,5.58,3.79,0.99,0.89,46,0,0,10.93311,0
505575,57000,0,0,0,0,0,1,1,2,1,0,0,1,1,1,45,4,223.48,0,0,53.91,0,0,53.99,0,0,10.95081,0
505612,57000,0,0,1,0,0,0,1,5,0,0,1,2,1,0,69,3,536.19,0,0,1.22,1.13,0.01,46,0,0,10.95081,0
505626,57000,1,0,0,0,0,0,1,1,0,1,0,3,2,1,77,4,682.09,0,0,0,0,0.03,46,0,0,10.95081,0
505627,57000,1,0,0,0,0,0,1,1,0,0,1,2,2,2,78,4,273.24,0,0,30.68,0,0.57,46,0,0,10.95081,0
505666,58000,0,0,0,0,0,1,1,4,1,0,0,1,1,1,38,4,248.71,0,0,22.5,0,0.36,46,0,0,10.9682,0
505677,58000,0,0,0,1,0,0,1,4,0,1,0,2,1,0,47,4,377.47,0,0,12.7,0,0.08,46,0,0,10.9682,0
505678,58000,0,0,1,0,0,0,1,7,1,0,0,1,1,1,47,5,143,0,28.13,2.81,0,1.84,46,0,1,10.9682,0
505692,58000,0,0,0,1,0,0,1,2,0,1,0,2,1,1,55,5,360.74,0,0,14.18,0,0.13,46,0,1,10.9682,0
505695,58000,0,0,0,1,0,0,1,7,1,0,0,1,1,1,55,5,143,0,28.13,2.81,0,1.84,46,0,1,10.9682,0
505710,58000,0,1,0,0,0,0,1,1,0,1,0,2,1,1,60,4,281.93,0,0,24.78,0.12,0.1,46,0,0,10.9682,0
505719,58000,0,0,1,0,0,0,1,3,0,1,0,2,2,1,61,4,525.89,0,0,0,1.72,0,46,0,0,10.9682,0
505750,58000,0,0,0,0,0,1,1,5,0,1,0,2,1,1,66,4,221.25,0,0,21.08,0,0.61,46,0,0,10.9682,0
505761,58000,0,0,0,0,1,0,1,3,0,1,0,3,2,0,70,3,546.08,0,2.86,0.91,0,0.92,46,0,0,10.9682,0
505766,58000,0,0,0,1,0,0,1,1,0,1,0,2,2,1,72,3,291.86,0,0,12.73,0,0.46,46,0,0,10.9682,0
505772,58000,0,0,0,0,0,1,1,11,0,0,1,2,2,0,76,4,354.98,0,0,5.47,0.05,0.42,46,0,0,10.9682,0
505780,58000,0,0,0,0,0,1,1,4,0,0,1,2,1,0,82,4,296.05,0,0,17.05,0,0.41,46,0,0,10.9682,0
505781,58000,0,0,0,0,1,0,1,4,0,0,1,2,1,0,82,4,296.05,0,0,17.05,0,0.41,46,0,0,10.9682,0
505802,58000,0,0,0,0,1,0,1,3,0,1,0,3,2,1,100,3,909.3,0,13.23,4.77,0,1.23,46,0,0,10.9682,0
505808,58000,1,0,0,0,0,0,1,2,0,1,0,2,1,0,110,3,260.01,0,0,21.31,0,0.33,46,0,0,10.9682,0
505809,58000,0,0,0,1,0,0,1,4,0,1,0,3,2,0,134,4,265.53,0,0,18.62,0,0.49,46,0,0,10.9682,0
505836,58800,0,0,0,0,1,0,0,0,1,0,0,1,1,1,40,3,262.75,0,0,15.68,0,0.54,46,1,0,10.9819,0
505856,59000,0,0,0,0,1,0,1,2,1,0,0,1,1,1,45,4,703.03,0,5.82,3.95,0.95,0.93,46,0,0,10.98529,0
505857,59000,0,0,0,0,1,0,1,2,1,0,0,1,1,1,45,4,703.03,0,5.82,3.95,0.95,0.93,46,0,0,10.98529,0
505859,59000,1,0,0,0,0,0,1,2,1,0,0,2,2,1,52,4,304.92,0,0,33.15,0,0.01,46.04,0,0,10.98529,0
505860,59000,0,0,0,0,1,0,1,2,0,1,0,2,2,1,56,4,257.89,0,0,21.58,0,0.33,46,0,0,10.98529,0
505861,59000,0,0,0,0,1,0,1,2,0,1,0,2,2,1,56,4,272.16,0,0,19.78,0,0.31,46,0,0,10.98529,0
505862,59000,0,0,1,0,0,0,1,2,0,1,0,2,2,1,56,4,269.97,0,0,23.2,0,0.19,46,0,0,10.98529,0
505863,59000,0,1,0,0,0,0,1,7,1,0,0,2,2,1,56,3,594.89,0,6.75,3.32,0.23,0.81,46,0,0,10.98529,0
505894,59000,0,0,0,0,0,1,1,1,0,0,1,3,1,0,99,4,408.62,0,0,4.41,0,0.1,46,0,0,10.98529,0
505939,60000,1,0,0,0,0,0,1,2,1,0,0,1,1,0,25,4,290.3,0,4.85,21.83,0,0.03,46,0,0,11.0021,0
505941,60000,0,0,0,0,1,0,1,9,0,1,0,1,1,0,30,4,368.68,0,0,7.47,0,0.22,46,0,0,11.0021,0
505945,60000,0,0,0,0,0,1,1,5,1,0,0,1,1,0,35,4,278.78,0,0,25.03,0.1,0.1,46,0,0,11.0021,0
505960,60000,0,0,0,0,0,1,1,1,1,0,0,1,1,1,46,4,425.79,0,0,0,1.94,0,46,0,0,11.0021,0
505962,60000,1,0,0,0,0,0,1,6,1,0,0,2,1,1,46,4,286.05,0,0,20.86,0.08,0.21,46,0,0,11.0021,0
506001,60000,0,0,1,0,0,0,1,3,0,1,0,2,1,1,57,4,773.1,0,14.51,3.1,0,0.47,46,0,0,11.0021,0
506019,60000,0,1,0,0,0,0,1,7,0,1,0,2,1,1,59,4,450.07,0,1.53,1.04,1.59,0.24,46,0,0,11.0021,0
506030,60000,0,0,0,1,0,0,1,3,0,1,0,2,2,1,60,4,450.07,0,1.53,1.04,1.59,0.24,46,0,0,11.0021,0
506032,60000,0,0,0,1,0,0,1,7,1,0,0,2,2,1,60,4,351.96,0,0,8.94,0,0.26,46,0,0,11.0021,0
506033,60000,0,0,0,0,1,0,1,8,0,1,0,2,2,1,60,4,416.01,0,0,7.73,0.46,0.16,46,0,0,11.0021,0
506052,60000,0,0,0,1,0,0,1,3,1,0,0,2,2,1,62,4,297.67,0,0,34.02,0,0,49.03,0,0,11.0021,0
506084,60000,0,0,1,0,0,0,1,4,1,0,0,2,2,1,65,4,225.35,0,0,21.87,0,0.55,46,0,0,11.0021,0
506090,60000,1,0,0,0,0,0,1,7,1,0,0,2,2,1,65,4,256.1,0,0,0,1.04,0,46,0,0,11.0021,0
506112,60000,1,0,0,0,0,0,1,2,0,1,0,3,2,0,68,4,175.93,0,0.3,0.08,0.14,0.02,46,0,0,11.0021,0
506130,60000,0,0,0,0,0,1,1,3,1,0,0,3,2,0,70,3,539.65,0,2.64,0.84,0,0.92,46,0,0,11.0021,0
506132,60000,1,0,0,0,0,0,1,3,0,1,0,2,2,1,70,4,466.59,0,6.09,4.84,0,0.18,46,0,0,11.0021,0
506148,60000,0,0,0,0,1,0,1,2,0,1,0,2,2,0,72,4,538.01,0,2.77,1.88,1.46,0.44,46,0,0,11.0021,0
506177,60000,0,0,1,0,0,0,1,5,0,1,0,2,2,0,75,4,768.62,0,14.42,3.28,0,0.46,46,0,0,11.0021,0
506178,60000,0,0,0,1,0,0,1,8,0,0,1,2,2,0,75,3,433.33,0,0,6.06,0.46,0.14,46,0,0,11.0021,0
506186,60000,0,0,0,1,0,0,1,3,0,0,1,1,1,0,76,3,389.82,0,6.84,17.97,0,0.12,46,0,0,11.0021,0
506191,60000,0,0,0,1,0,0,1,4,0,0,1,3,2,1,77,3,492.66,0,0,1.17,0.56,0.05,46,0,0,11.0021,0
506197,60000,0,1,0,0,0,0,1,4,0,0,1,2,1,1,78,4,223.41,0,0,21.7,0,0.57,46,0,0,11.0021,0
506207,60000,1,0,0,0,0,0,1,3,0,1,0,2,1,0,80,4,521.24,0,0.1,0.07,0.56,0.03,46,0,0,11.0021,0
506227,60000,1,0,0,0,0,0,1,2,0,0,1,2,2,1,88,3,512.53,0,0,2.67,1,0.03,46,0,0,11.0021,0
506240,60000,0,0,0,1,0,0,1,1,0,0,1,2,1,1,92,4,411.52,0,0,3.36,0,0.1,46,0,0,11.0021,0
506241,60000,1,0,0,0,0,0,1,3,0,1,0,2,2,1,92,4,580.42,0,0.77,3.5,0,0.87,46,0,0,11.0021,0
506255,60000,0,0,0,1,0,0,1,4,0,0,1,3,1,1,96,5,175.67,0,22.56,5.52,0,1.71,46,0,1,11.0021,0
506296,60000,1,0,0,0,0,0,1,3,0,1,0,3,2,2,130,4,732.69,0,7.76,2.68,0,1.1,46,0,0,11.0021,0
506305,60000,0,0,0,0,1,0,0,0,0,1,0,3,2,0,131,4,823.84,0,0,0,0,1.04,46,1,0,11.0021,0
506306,60000,0,0,0,1,0,0,0,0,0,1,0,3,2,0,131,4,823.96,0,0,0,0,1.06,46,1,0,11.0021,0
506345,60000,0,0,1,0,0,0,0,0,0,0,1,5,5,0,328,3,312.21,0,0,30.78,0,0.03,46,1,0,11.0021,0
506355,60500,0,0,0,0,1,0,1,4,0,1,0,2,1,0,60,4,304.92,0,0,33.15,0,0.01,46.04,0,0,11.0104,0
506356,60500,0,0,0,0,1,0,1,4,0,1,0,2,1,0,60,4,304.92,0,0,33.15,0,0.01,46.04,0,0,11.0104,0
506369,61000,0,0,0,1,0,0,1,3,0,1,0,2,2,1,64,3,253.97,0,0,21.89,0,0.35,46,0,0,11.01863,0
506380,61000,0,0,0,1,0,0,1,3,0,0,1,2,2,2,83,4,338.74,0,0,10.18,0,0.3,46,0,0,11.01863,0
506382,61000,1,0,0,0,0,0,1,2,0,1,0,2,2,0,87,3,283.43,0,0,16.07,0,0.38,46,0,0,11.01863,0
506402,62000,0,0,0,0,1,0,1,9,0,1,0,1,1,0,30,4,374.83,0,0,6.92,0,0.2,46,0,0,11.03489,0
506404,62000,0,0,0,0,0,1,1,9,0,1,0,1,1,0,40,4,202.06,0,0,57.29,0,0.28,46.71,0,0,11.03489,0
506405,62000,0,0,0,0,0,1,1,9,0,1,0,1,1,0,40,4,202.06,0,0,57.29,0,0.28,46.71,0,0,11.03489,0
506408,62000,0,0,1,0,0,0,1,10,1,0,0,1,1,1,42,5,401.77,0,0,8.59,0.42,0.19,46,0,1,11.03489,0
506439,62000,0,0,0,1,0,0,1,4,0,1,0,1,2,1,62,4,450.07,0,1.53,1.04,1.59,0.24,46,0,0,11.03489,0
506442,62000,0,0,0,0,0,1,1,3,0,0,1,2,2,0,63,3,394.98,0,6.94,17.77,0,0.13,46,0,0,11.03489,0
506455,62000,0,0,1,0,0,0,1,5,0,1,0,2,1,1,65,4,218.9,0,0,21.31,0,0.62,46,0,0,11.03489,0
506469,62000,0,0,0,0,1,0,1,2,0,1,0,3,2,1,69,4,304.9,0,0,16.56,0,0.39,46,0,0,11.03489,0
506471,62000,0,0,0,1,0,0,1,3,0,1,0,2,2,1,70,4,338.41,0,2.34,10.38,0,0.02,46,0,0,11.03489,0
506472,62000,0,0,0,0,0,1,1,3,0,1,0,3,2,0,70,3,541.19,0,2.64,0.85,0,0.92,46,0,0,11.03489,0
506486,62000,0,0,0,0,0,1,1,4,0,1,0,3,2,1,80,3,313.48,0,0,5.41,0,0.62,46,0,0,11.03489,0
506487,62000,0,0,0,0,1,0,1,6,0,0,1,2,2,0,80,4,399.57,0,0,8.6,0,0.01,46,0,0,11.03489,0
506530,63000,0,0,1,0,0,0,1,6,1,0,0,2,1,1,44,4,391.52,0,0,8.96,0,0.09,46,0,0,11.05089,0
506543,63000,0,0,0,0,1,0,1,4,0,0,0,1,2,1,57,4,329.84,0,0,26.74,0,0.01,46.21,0,0,11.05089,0
506549,63000,1,0,0,0,0,0,1,7,1,0,0,2,2,1,61,3,480.65,0,0,4.13,0.77,0.07,46,0,0,11.05089,0
506568,63000,0,0,0,1,0,0,1,2,0,1,0,2,2,1,70,3,256.04,0,0,19.09,0,0.45,46,0,0,11.05089,0
506569,63000,0,0,0,1,0,0,1,2,0,1,0,2,2,1,70,3,256.04,0,0,19.09,0,0.45,46,0,0,11.05089,0
506594,63000,0,0,0,1,0,0,1,2,0,1,0,2,1,0,81,4,385.07,0,0,12.16,0,0,46.29,0,0,11.05089,0
506595,63000,0,0,0,1,0,0,1,2,0,1,0,2,1,0,81,4,385.77,0,0,12,0,0,46.26,0,0,11.05089,0
506596,63000,0,0,0,0,1,0,1,1,0,1,0,2,2,1,82,3,208,0,13.02,16.9,0,0.5,46,0,0,11.05089,0
506638,64000,0,0,0,1,0,0,1,3,0,0,1,2,2,1,64,4,257.97,0,0,21.52,0,0.34,46,0,0,11.06664,0
506650,64000,0,0,0,1,0,0,1,4,0,1,0,3,2,0,96,4,201.73,0,0,54.59,0,0.5,46,0,0,11.06664,0
506673,64900,0,0,0,1,0,0,1,5,0,1,0,3,2,0,80,4,303.57,0,0,16.64,0,0.39,46,0,0,11.0806,0
506674,64900,0,0,0,1,0,0,1,5,0,1,0,3,2,0,81,3,304.9,0,0,16.56,0,0.39,46,0,0,11.0806,0
506682,65000,0,0,0,0,0,1,1,9,1,0,0,1,1,0,43,4,373.51,0,0,7.01,0,0.2,46,0,0,11.08214,0
506691,65000,0,0,0,0,0,1,1,5,1,0,0,1,1,1,49,3,458.16,0,0,0.37,0.15,0.14,46,0,0,11.08214,0
506709,65000,0,0,0,0,1,0,1,3,0,0,1,2,2,1,55,3,536.43,0,0,0.12,0.98,0,46,0,0,11.08214,0
506733,65000,1,0,0,0,0,0,1,1,1,0,0,2,2,1,60,4,282.03,0,0,25.12,0.13,0.08,46,0,0,11.08214,0
506743,65000,0,0,0,1,0,0,1,7,1,0,0,2,2,1,60,4,291.99,0,0,12.7,0,0.46,46,0,0,11.08214,0
506754,65000,0,0,0,0,1,0,1,2,0,1,0,2,2,1,62,4,703.03,0,5.82,3.95,0.95,0.93,46,0,0,11.08214,0
506765,65000,0,0,0,1,0,0,1,5,0,1,0,2,2,1,63,3,272.16,0,0,19.78,0,0.31,46,0,0,11.08214,0
506831,65000,0,1,0,0,0,0,1,3,0,1,0,2,2,1,70,4,338.41,0,2.34,10.38,0,0.02,46,0,0,11.08214,0
506844,65000,0,0,0,1,0,0,1,2,1,0,0,2,2,2,71,4,225.35,0,0,21.87,0,0.55,46,0,0,11.08214,0
506845,65000,0,0,0,0,1,0,1,3,1,0,0,2,2,1,71,3,314.13,0,0,3.89,0,0.69,46,0,0,11.08214,0
506873,65000,0,0,0,1,0,0,1,2,0,0,1,2,2,1,75,4,160.46,0,0.09,0.01,0.08,0,46,0,0,11.08214,0
506879,65000,0,1,0,0,0,0,1,1,0,1,0,2,2,1,76,5,281.71,0,15.16,6.85,0,1.43,46,0,1,11.08214,0
506893,65000,0,0,1,0,0,0,1,11,0,1,0,2,2,0,76,3,356.88,0,0,5.33,0.05,0.42,46,0,0,11.08214,0
506899,65000,0,1,0,0,0,0,1,13,0,1,0,3,3,0,78,4,688.24,0,5.58,3.79,0.99,0.89,46,0,0,11.08214,0
506904,65000,0,0,0,0,1,0,1,4,1,0,0,2,1,1,79,4,389.91,0,0,5.52,0,0.16,46,0,0,11.08214,0
506909,65000,0,0,0,0,1,0,1,2,0,0,1,2,2,1,80,4,171.4,0,0,0,0.41,0,46,0,0,11.08214,0
506910,65000,1,0,0,0,0,0,1,3,0,1,0,3,2,1,80,4,181.63,0,0,46.17,0,1.71,54.12,0,0,11.08214,0
506922,65000,1,0,0,0,0,0,1,3,0,1,0,2,1,1,83,4,306.5,0,0,13.21,0,0.38,46,0,0,11.08214,0
506923,65000,0,0,0,1,0,0,1,3,1,0,0,2,2,2,83,4,338.74,0,0,10.18,0,0.3,46,0,0,11.08214,0
506928,65000,0,0,0,0,1,0,1,2,0,1,0,2,2,0,84,4,357.29,0,0,15.9,0,0.11,46,0,0,11.08214,0
506939,65000,0,0,0,1,0,0,1,3,1,0,0,2,1,0,88,3,226.39,0,0,22.55,0,0.51,46,0,0,11.08214,0
506959,65000,0,0,0,1,0,0,1,4,0,1,0,2,2,1,93,3,399.21,0,7.03,17.6,0,0.13,46,0,0,11.08214,0
506962,65000,0,0,0,1,0,0,1,3,0,1,0,3,3,1,94,5,173.18,0,23.12,5,0,1.76,46,0,1,11.08214,0
506963,65000,0,0,0,1,0,0,1,4,0,0,1,3,3,1,94,5,175.67,0,22.56,5.52,0,1.71,46,0,1,11.08214,0
506965,65000,0,0,0,1,0,0,1,3,0,1,0,3,2,1,95,5,177.67,0,22.43,5.55,0,1.71,46,0,1,11.08214,0
506970,65000,0,0,0,0,0,1,1,4,0,0,1,3,2,1,96,5,177.36,0,22.29,5.75,0,1.69,46,0,1,11.08214,0
506981,65000,0,0,0,0,1,0,0,0,0,1,0,3,1,0,99,4,408.62,0,0,4.41,0,0.1,46,1,0,11.08214,0
506991,65000,0,0,0,1,0,0,1,1,0,1,0,3,2,1,101,4,284.32,0,0,15.5,0,0.4,46,0,0,11.08214,0
507005,65000,1,0,0,0,0,0,1,2,0,1,0,3,2,2,110,4,266.53,0,0,16.89,0,0.49,46,0,0,11.08214,0
507006,65000,1,0,0,0,0,0,1,2,0,1,0,2,2,1,110,3,606.59,0,1.8,1.22,1.35,0.29,46,0,0,11.08214,0
507010,65000,0,1,0,0,0,0,1,3,0,0,1,2,1,0,111,4,220.06,0,0,21.3,0,0.61,46,0,0,11.08214,0
507018,65000,1,0,0,0,0,0,1,5,0,1,0,3,2,1,117,4,205.37,0,13.61,16.55,0,0.52,46,0,0,11.08214,0
507028,65000,0,0,1,0,0,0,1,3,0,1,0,3,2,0,122,4,381.4,0,0,1.41,0,0.66,46,0,0,11.08214,0
507041,65000,0,0,0,1,0,0,0,0,0,1,0,4,2,0,132,3,353.47,0,0,0.6,0,0.72,46,1,0,11.08214,0
507042,65000,0,0,0,1,0,0,0,0,0,1,0,4,2,0,133,3,353.47,0,0,0.6,0,0.72,46,1,0,11.08214,0
507043,65000,0,0,0,1,0,0,0,0,0,1,0,4,2,0,133,3,353.47,0,0,0.6,0,0.72,46,1,0,11.08214,0
507044,65000,0,0,0,1,0,0,0,0,0,1,0,4,2,0,133,3,353.47,0,0,0.6,0,0.72,46,1,0,11.08214,0
507045,65000,0,0,0,1,0,0,0,0,0,1,0,4,2,0,133,3,353.47,0,0,0.6,0,0.72,46,1,0,11.08214,0
507062,65000,1,0,0,0,0,0,1,4,0,1,0,3,2,0,164,4,171.73,0,0,44.77,0,1.96,46,0,0,11.08214,0
507072,65000,0,0,0,1,0,0,0,0,0,0,1,4,2,2,192,4,493.82,0,0,0,0,0,46,1,0,11.08214,0
507104,65500,0,0,0,0,0,1,1,3,0,1,0,2,1,1,44,4,258.44,0,0,44.71,0,0,48.08,0,0,11.08981,0
507133,66000,0,0,0,1,0,0,1,3,0,1,0,2,1,1,64,3,272.16,0,0,19.78,0,0.31,46,0,0,11.09741,0
507137,66000,0,0,0,0,0,1,1,2,0,0,1,2,2,0,66,4,266.55,0,3.76,21.59,0,0,46,0,0,11.09741,0
507159,66285,0,0,0,0,0,1,1,1,0,1,0,1,1,0,78,4,539.13,0,0,0.08,1.02,0,46,0,0,11.10172,0
507160,66285,0,0,0,0,0,1,1,2,0,1,0,2,1,0,78,4,539.13,0,0,0.08,1.02,0,46,0,0,11.10172,0
507196,67000,0,0,0,0,0,1,1,6,0,1,0,2,1,1,64,4,354.09,0,0,17.3,0,0.1,46,0,0,11.11245,0
507197,67000,0,0,0,0,0,1,1,6,0,1,0,2,1,1,64,4,354.09,0,0,17.3,0,0.1,46,0,0,11.11245,0
507224,67000,0,0,0,1,0,0,1,10,0,1,0,2,2,0,74,4,273.63,0,0,30.45,0,0.57,46,0,0,11.11245,0
507225,67000,0,0,1,0,0,0,1,13,0,0,1,1,1,0,74,4,419.04,0,0,4.36,0,0.02,46,0,0,11.11245,0
507232,67000,0,0,0,1,0,0,1,3,0,0,1,2,2,1,84,4,338.74,0,0,10.18,0,0.3,46,0,0,11.11245,0
507234,67000,0,0,0,1,0,0,1,2,0,0,1,2,2,1,86,3,282.78,0,0,16.89,0,0.35,46,0,0,11.11245,0
507236,67000,0,1,0,0,0,0,1,1,0,0,1,3,2,1,91,4,427.79,0,2.54,1.65,0.91,0.39,46,0,0,11.11245,0
507271,68000,0,0,0,0,0,1,1,6,1,0,0,1,1,1,49,5,252.43,0,6.14,20.67,0,0.25,46,0,1,11.12726,0
507276,68000,0,0,0,0,1,0,1,2,1,0,0,1,1,1,55,6,343.44,0,1.62,5.18,0,0.02,46,0,1,11.12726,0
507304,68000,0,1,0,0,0,0,1,4,1,0,0,2,2,1,64,4,251.48,0,0,18.36,0,0.53,46,0,0,11.12726,0
507335,68000,0,0,0,0,0,1,1,8,0,1,0,3,2,0,70,4,618.23,0,5.66,3.55,0.64,0.84,46,0,0,11.12726,0
507341,68000,0,0,0,0,0,1,1,3,0,1,0,3,2,1,72,4,414.07,0,0,5.66,0.29,0.2,46,0,0,11.12726,0
507359,68000,0,0,0,0,1,0,1,2,0,1,0,2,2,1,75,4,476.64,0,0,3.09,0.6,0.07,46,0,0,11.12726,0
507362,68000,0,0,0,1,0,0,1,9,0,1,0,2,2,0,75,4,358.48,0,0,4.82,0.04,0.43,46,0,0,11.12726,0
